"[('정이', 'NNP')]"
"[('친구', 'NNG'), ('영상', 'NNP'), ('통화', 'NNP'), ('씨티', 'NNG'), ('모바일', 'NNP'), ('결제', 'NNG'), ('시도', 'NNG'), ('아이', 'NNG'), ('진행', 'NNG'), ('안', 'MAG'), ('되', 'VV'), ('영상', 'NNP'), ('통화', 'NNP'), ('종료', 'NNG'), ('프', 'VX'), ('을', 'NNG'), ('강제', 'NNG'), ('종료', 'NNG'), ('휴대폰', 'NNG'), ('부팅', 'NNP'), ('하지', 'NNP'), ('않', 'VX'), ('결제', 'NNG'), ('진행', 'NNG'), ('안', 'MAG'), ('되', 'VV')]","[('잘', 'MAG'), ('쓰', 'VV'), ('있', 'VX'), ('업데이트', 'NNP'), ('이후', 'NNG'), ('계속', 'MAG'), ('문제', 'NNG'), ('발생', 'NNG'), ('좀', 'MAG'), ('번거럽', 'VA'), ('귀찮', 'VA')]","[('빠르', 'VA'), ('수정', 'NNP'), ('바라', 'VV')]"
"[('보통', 'MAG')]"
"[('좋', 'VA')]"
"[('은행', 'NNG'), ('가', 'VV'), ('먼저', 'MAG'), ('계좌', 'NNG'), ('만들', 'VV'), ('하', 'VX')]"
"[('업데이트', 'NNP'), ('후', 'NNG'), ('오류', 'NNP'), ('잦', 'VA'), ('계좌', 'NNG'), ('이체', 'NNG'), ('내역', 'NNG'), ('카드', 'NNG'), ('결제', 'NNG'), ('내역', 'NNG'), ('그때그때', 'MAG'), ('오', 'VV'), ('않', 'VX'), ('예전', 'NNG'), ('디자인', 'NNP'), ('더', 'MAG'), ('낫', 'VA'), ('보', 'VV'), ('편하', 'VA'), ('오류', 'NNP'), ('적', 'VA'), ('하', 'VV'), ('아쉽', 'VA')]"
"[('씨티', 'NNG'), ('모바일', 'NNP'), ('세련', 'XR'), ('화면', 'NNG'), ('조', 'NR'), ('아', 'NNP')]"
"[('구', 'NNG'), ('공인인증서', 'NNP'), ('로그인', 'NNP'), ('하', 'VV'), ('뜨', 'VV'), ('금', 'NNG'), ('없이', 'MAG'), ('이상', 'NNG'), ('입력', 'NNG'), ('타행', 'NNG'), ('설정', 'NNG'), ('잘', 'MAG'), ('쓰', 'VV'), ('있', 'VX')]"
"[('이번', 'NNG'), ('3월', 'NNP'), ('업데이트', 'NNP'), ('이후', 'NNG'), ('오류', 'NNP'), ('성능', 'NNP'), ('저하', 'NNP'), ('심하', 'VA')]","[('빠르', 'VA'), ('조치', 'NNG'), ('부탁', 'NNG'), ('드릴', 'NNP')]"
"[('얼', 'VV'), ('오류', 'NNP'), ('통신', 'NNP'), ('상태', 'NNG'), ('메세지', 'NNG'), ('업', 'NNG'), ('데이', 'NNP'), ('이전', 'NNG'), ('없', 'VA'), ('덜', 'VV'), ('메세지', 'NNG'), ('이', 'VCP')]"
"[('공인인증서', 'NNP'), ('다운로드', 'NNP'), ('관련', 'NNG'), ('문', 'NNG'), ('답', 'NNG'), ('주', 'VX'), ('제가', 'NNP'), ('해외', 'NNG'), ('있', 'VV'), ('전화', 'NNG'), ('문의', 'NNG'), ('하', 'VV'), ('없', 'VA'), ('상황', 'NNG'), ('이', 'VCP')]","[('메일', 'NNP'), ('회신', 'NNG'), ('부탁', 'NNG'), ('드리', 'VV')]"
"[('씨티', 'NNG'), ('카드', 'NNP'), ('사용자', 'NNG'), ('이', 'VCP'), ('메뉴', 'NNP'), ('찾', 'VV')]","[('리', 'NNP'), ('볼', 'NNG'), ('빙', 'NNG'), ('서비스', 'NNP'), ('해지', 'NNP'), ('신청', 'NNG'), ('하', 'VV'), ('하', 'VX'), ('못', 'MAG'), ('찾', 'VV')]","[('키워드', 'NNG'), ('검색', 'NNG'), ('보', 'VX'), ('없', 'VA'), ('뜨', 'VV')]","[('카드', 'NNP'), ('해지', 'NNP'), ('신청', 'NNG'), ('곳', 'NNG'), ('하', 'VV'), ('카드', 'NNG'), ('해지', 'NNG'), ('같', 'VA'), ('어렵', 'VA')]","[('선', 'NNG'), ('결제', 'NNG'), ('때', 'NNG'), ('펌뱅킹', 'NNP'), ('등록', 'NNP'), ('왜', 'MAG'), ('하', 'VV'), ('가요', 'NNP'), ('오류', 'NNG'), ('이', 'VCP'), ('종종', 'MAG'), ('뜨', 'VV'), ('시도', 'NNG'), ('되', 'VV')]","[('씨티', 'NNG'), ('카드', 'NNP'), ('혜택', 'NNG'), ('좋아서', 'NNP'), ('잘', 'MAG'), ('쓰', 'VV'), ('애', 'NNG'), ('불편', 'NNG')]"
"[('씨티은행', 'NNP'), ('계좌', 'NNP'), ('없', 'VA'), ('사람', 'NNG'), ('어떻', 'VA'), ('로그인', 'NNG'), ('하', 'VV'), ('카드', 'NNG'), ('쓰', 'VV'), ('있', 'VX'), ('피', 'VV'), ('로그인', 'NNP'), ('하', 'VV'), ('오', 'VX'), ('로그인', 'NNP'), ('할라', 'NNP'), ('하면', 'NNP'), ('은행', 'NNG'), ('계좌', 'NNP'), ('쓰', 'VV')]"
"[('아주', 'MAG'), ('유용', 'XR'), ('잘', 'MAG'), ('사용', 'NNG'), ('얼마', 'NNG'), ('전', 'NNP'), ('아래', 'NNG'), ('리뷰', 'NNP'), ('로그인', 'NNP'), ('안', 'NNG'), ('계속', 'MAG'), ('반복', 'NNG'), ('현상', 'NNG'), ('있', 'VX')]","[('현상', 'NNG'), ('나타나', 'VV'), ('전', 'NNG'), ('안드로이드', 'NNP'), ('사양', 'NNG'), ('관하', 'VV'), ('안내문', 'NNG'), ('있', 'VX'), ('단말기', 'NNP'), ('바꾸', 'VV'), ('하', 'VV'), ('건지', 'NNG'), ('맞', 'VV'), ('사양', 'NNG'), ('설치', 'NNG'), ('있', 'VV'), ('이', 'VCP'), ('알', 'VV'), ('싶', 'VX')]","[('수고', 'NNG')]"
"[('갑자기', 'MAG'), ('왜', 'NNP'), ('요', 'NNP'), ('이체', 'NNG'), ('되', 'VV'), ('로딩', 'NNP'), ('엄청', 'MAG'), ('길', 'VA'), ('로그인', 'NNP'), ('안', 'NNG'), ('어쩌', 'VV'), ('급하', 'VA'), ('체크카드', 'NNP'), ('되', 'VV'), ('하', 'VV')]"
"[('왜', 'MAG'), ('이렇', 'VA'), ('파란색', 'NNG'), ('화면', 'NNG'), ('안', 'MAG'), ('넘어가', 'VV'), ('지우', 'VV'), ('설치', 'NNP'), ('해도', 'NNP'), ('마찬가지', 'NNG')]"
"[('지금껏', 'MAG'), ('잘', 'MAG'), ('사용', 'NNG'), ('달', 'NNG'), ('알리', 'VV'), ('안', 'MAG'), ('오', 'VV'), ('처음', 'NNG'), ('들어가', 'VV'), ('때', 'NNG'), ('화면', 'NNG'), ('뱅글뱅글', 'MAG'), ('돌', 'VV'), ('보이', 'VV'), ('들어가', 'VV'), ('지', 'VX'), ('않', 'VX'), ('지우', 'NNP'), ('이', 'VCP'), ('다시', 'MAG'), ('깔', 'VV'), ('마찬가지', 'NNG')]"
